公    告,#genre#
相声小品,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1044_720P_t10/c59_fast_1044_720P_t10.m3u8?d

春晚频道,#genre#
春晚1983,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
春晚1984,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
春晚1987,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1990*,https://cdn8.yzzy-online.com/20220704/597_e0d90c37/1000k/hls/index.m3u8
春晚1991,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
春晚1994,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
春晚1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
春晚1996,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
春晚2000,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
春晚2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
春晚2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
春晚2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
春晚2005,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
春晚2006,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
春晚2007,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
春晚2009,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
春晚2010,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
春晚2012*,https://cdn8.yzzy-online.com/20220704/591_82b72f82/1000k/hls/index.m3u8
春晚2013,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
春晚2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
春晚2016*,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
春晚2017,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2019,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2020,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
春晚2025,https://res.CCTVnews.CCTV.com/video/3005/record/CCTV/merge1/133396667284143308839013005/8fbd6180bdef4da19f6155cf6b4652e1-4.m3u8

轮播剧场,#genre#
放映厅,video://https://www.huya.com/11602077
刘德华,video://https://www.huya.com/11342424
许冠英,video://https://www.huya.com/11601972
李连杰,video://https://www.huya.com/11342390
甄子丹,video://https://www.huya.com/11352935
周润发,video://https://www.huya.com/11342387
周星驰,video://https://www.huya.com/11336587
洪金宝,video://https://www.huya.com/11279251
梁家辉,video://https://www.huya.com/11342429
五福星,video://https://www.huya.com/11282233
古天乐,video://https://www.huya.com/11602041
邱淑贞,video://https://www.huya.com/11352949
周海媚,video://https://www.huya.com/11279247
星爷虎牙,video://https://www.huya.com/11342412
英叔虎牙,video://https://www.huya.com/11342421
成龙虎牙,video://https://www.huya.com/11342386
王晶虎牙,video://https://www.huya.com/11602058
沈腾虎牙,video://https://www.huya.com/11601968
黄渤虎牙,video://https://www.huya.com/11352876
吴京虎牙,video://https://www.huya.com/11602041
强森虎牙,video://https://www.huya.com/21059581
玄幻虎牙,video://https://www.huya.com/11342414
喜剧虎牙,video://https://www.huya.com/11352877
港片虎牙,video://https://www.huya.com/11602043
国产虎牙,video://https://www.huya.com/11352973
漫威虎牙,video://https://www.huya.com/11602034
宇宙虎牙,video://https://www.huya.com/11342428
怪兽虎牙,video://https://www.huya.com/21059577
武侠虎牙,video://https://www.huya.com/11342427
警匪虎牙,video://https://www.huya.com/11352886
罪犯虎牙,video://https://www.huya.com/11352962
枪战虎牙,video://https://www.huya.com/21059579
盗墓虎牙,video://https://www.huya.com/21059552
海盗虎牙,video://https://www.huya.com/21059595
谍战虎牙,video://https://www.huya.com/21059585
战争虎牙,video://https://www.huya.com/21059592
小鬼头,video://https://www.huya.com/11352963
陈翔六点半,video://https://www.huya.com/11274154
喜剧专场,video://https://www.huya.com/11602044
高分动作,video://https://www.huya.com/11352884
不挤影院,video://https://www.huya.com/11352897
黑帮斗争,video://https://www.huya.com/11342419
嫣然影厅,video://https://www.huya.com/11601977
女神系列,video://https://www.huya.com/11336571
经典女神,video://https://www.huya.com/11352909
许氏三杰,video://https://www.huya.com/11602033
经典港片,video://https://www.huya.com/11352965
镖行天下,video://https://www.huya.com/11352969
蘑菇影厅,video://https://www.huya.com/11601981
搞笑恐怖,video://https://www.huya.com/11601960
死神来了,video://https://www.huya.com/11352903
超异能族,video://https://www.huya.com/21059586
古墓系列,video://https://www.huya.com/11352913
动作电影,video://https://www.huya.com/11602077
搞笑喜剧,video://https://www.huya.com/11342423
欢笑影院,video://https://www.huya.com/11352894
国产悬疑,video://https://www.huya.com/11342395
快意江湖,video://https://www.huya.com/11342435
喜乐影院,video://https://www.huya.com/21059580
怪兽系列,video://https://www.huya.com/21059554
杰森斯坦,video://https://www.huya.com/21059588
寻秦记,video://https://www.huya.com/29465848
寻秦记,video://https://www.huya.com/29633850
西游记,video://https://www.huya.com/29465859
扫黄先锋,video://https://www.huya.com/29465855
楚汉骄雄,video://https://www.huya.com/29465854
陀枪师姐,video://https://www.huya.com/29465857
法证先锋,video://https://www.huya.com/29465861
刑事侦缉,video://https://www.huya.com/29465856
笑看风云,video://https://www.huya.com/29465858
大唐双龙,video://https://www.huya.com/29465850
洗冤录播,video://https://www.huya.com/29465851
金枝欲孽,video://https://www.huya.com/29465847
野蛮奶奶,video://https://www.huya.com/23863796
创世纪,video://https://www.huya.com/29465852
封神榜,video://https://www.huya.com/29465849
神雕侠侣,video://https://www.huya.com/30454429
妙手仁心,video://https://www.huya.com/29465853
活佛济公,video://https://www.huya.com/23903123
倚天屠龙,video://https://www.huya.com/27834853
鹿鼎记98,video://https://www.huya.com/26355806
小李飞刀,video://https://www.huya.com/11342417
水月洞天,video://https://www.huya.com/21059567
绝代双娇,video://https://www.huya.com/29465867
风云雄霸,video://https://www.huya.com/21059612
如懿传,video://https://www.huya.com/29465868
芈月传,video://https://www.huya.com/11352975
延禧攻略,video://https://www.huya.com/26355864
王子青蛙,video://https://www.huya.com/11601964
永夜星河,video://https://www.huya.com/23734169
玫瑰故事,video://https://www.huya.com/23865142
漫长季节,video://https://www.huya.com/11342393
梦华录,video://https://www.huya.com/11336590
乌龙院闯,video://https://www.huya.com/26355767
新楚留香,video://https://www.huya.com/26355848
新楚留香,video://https://www.huya.com/23863804
无心法师,video://https://www.huya.com/30080233
征服虎牙,video://https://www.huya.com/30311494
蜡笔小新,video://https://www.huya.com/30299353
海绵宝宝,video://https://www.huya.com/11352919
龙珠虎牙,video://https://www.huya.com/10279885
叮当全集,video://https://www.huya.com/11601963
樱桃小丸,video://https://www.huya.com/11342394
猫和老鼠,video://https://www.huya.com/11352879
精绝古城,video://https://www.huya.com/11352871
怒晴湘西,video://https://www.huya.com/11602075
龙岭迷窟,video://https://www.huya.com/29465863
云南虫谷,video://https://www.huya.com/11352898
JJ斗地主,video://https://www.huya.com/14079954
亮剑虎牙,video://https://www.huya.com/30080238
民兵葛二,video://https://www.huya.com/11602072
我的团长,video://https://www.huya.com/11352910
铁道游击,video://https://www.huya.com/11352936
铁梨花播,video://https://www.huya.com/11352912
康熙微服,video://https://www.huya.com/11342418
御赐仵作,video://https://www.huya.com/11352948
新水浒传,video://https://www.huya.com/11342384
开端虎牙,video://https://www.huya.com/11342397
神探狄仁,video://https://www.huya.com/11352958
三国演义,video://https://www.huya.com/11602081
新三国演,video://https://www.huya.com/11352944
问心虎牙,video://https://www.huya.com/11352890
家有儿女,video://https://www.huya.com/29774370
全职高手,video://https://www.huya.com/11352901
炊事班的,video://https://www.huya.com/19524135
医馆笑传,video://https://www.huya.com/11352891
杨光生活,video://https://www.huya.com/11602085
陈情令,video://https://www.huya.com/29465862
神医喜来,video://https://www.huya.com/11601978
大宋提刑,video://https://www.huya.com/26355856
鹊刀门传,video://https://www.huya.com/29805872
白鹿原,video://https://www.huya.com/11342416
长相思,video://https://www.huya.com/11336593
你是我的,video://https://www.huya.com/11352920
一代枭雄,video://https://www.huya.com/11342398
庆余年,video://https://www.huya.com/11352960
铁齿铜牙,video://https://www.huya.com/11342396
镖行天下,video://https://www.huya.com/11352969
雪中悍刀,video://https://www.huya.com/11336592
星汉灿烂,video://https://www.huya.com/11336591
将夜虎牙,video://https://www.huya.com/11352885
父母爱情,video://https://www.huya.com/11602071
大染坊播,video://https://www.huya.com/11602086
地下交通,video://https://www.huya.com/11342433
邻里一家,video://https://www.huya.com/11342426
雍正王朝,video://https://www.huya.com/11342439
士兵突击,video://https://www.huya.com/11342430
爱情公寓,video://https://www.huya.com/11336726
电视剧一,video://https://www.huya.com/29465862
电视剧二,video://https://www.huya.com/11336591
电视剧三,video://https://www.huya.com/21059563
电视剧四,video://https://www.huya.com/26355783
电视剧五,video://https://www.huya.com/11352912
电视剧六,video://https://www.huya.com/11352936
电视剧七,video://https://www.huya.com/21059630
电视剧八,video://https://www.huya.com/26355775
电视剧九,video://https://www.huya.com/21059594
电视剧十,video://https://www.huya.com/11336592
电视剧十一,video://https://www.huya.com/11602088 

游戏频道,#genre#
王者荣耀,https://live.iill.top/huya/660002
英雄联盟,https://live.iill.top/huya/660000
和平精英,https://live.iill.top/huya/660006
穿越火线,https://live.iill.top/huya/660101
绝地求生,https://live.iill.top/huya/660004
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=e06e8fc59b6e23439332b7caf1b2687d&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18d8fe12b672922635bfc8c2d455179f350&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
英雄联盟,http://tc-tct.douyucdn2.cn/dyliveflv1a/288016rlols5_2000.flv?wsAuth=2195aecdcc2af09636f7a9bda35cb7a7&token=cpn-androidmpro-0-288016-e9416291174176ee25f8bd3a2a584d653bdaf9d5d79b1e87&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
和平精英,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线,http://tc-tct.douyucdn2.cn/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1




央卫备用2,#genre#
CCTV1,http://aik.ddnsfile.top:65235/rtp/239.21.1.120:5002
CCTV1,http://z.d4p.cn:8000/rtp/239.49.0.207:8000
CCTV2,http://aik.ddnsfile.top:65235/rtp/239.21.1.151:5002
CCTV2,http://z.d4p.cn:8000/rtp/239.49.8.50:9802
CCTV3,http://aik.ddnsfile.top:65235/rtp/239.21.2.45:5002
CCTV3,http://z.d4p.cn:8000/rtp/239.49.8.74:8000
CCTV4,http://aik.ddnsfile.top:65235/rtp/239.21.1.154:5002
CCTV4,http://z.d4p.cn:8000/rtp/239.49.1.4:6000
CCTV5,http://aik.ddnsfile.top:65235/rtp/239.21.2.46:5002
CCTV5,http://z.d4p.cn:8000/rtp/239.49.8.75:8000
CCTV6,http://aik.ddnsfile.top:65235/rtp/239.21.2.47:5002
CCTV6,http://z.d4p.cn:8000/rtp/239.49.8.76:8000
CCTV7,http://aik.ddnsfile.top:65235/rtp/239.21.1.152:5002
CCTV7,http://z.d4p.cn:8000/rtp/239.49.0.126:8000
CCTV8,http://aik.ddnsfile.top:65235/rtp/239.21.2.48:5002
CCTV8,http://z.d4p.cn:8000/rtp/239.49.8.77:8000
CCTV9,http://aik.ddnsfile.top:65235/rtp/239.21.1.153:5002
CCTV9,http://125.42.149.115:9901/tsfile/live/1005_1.m3u8
CCTV10,http://aik.ddnsfile.top:65235/rtp/239.21.1.155:5002
CCTV10,http://z.d4p.cn:8000/rtp/239.49.1.10:6000
CCTV11,http://aik.ddnsfile.top:65235/rtp/239.21.2.2:5002
CCTV11,http://z.d4p.cn:8000/rtp/239.49.0.127:8000
CCTV12,http://aik.ddnsfile.top:65235/rtp/239.21.1.156:5002
CCTV12,http://z.d4p.cn:8000/rtp/239.49.1.12:6000
CCTV13,http://aik.ddnsfile.top:65235/rtp/239.21.2.3:5002
CCTV13,http://z.d4p.cn:8000/rtp/239.49.0.196:8000
CCTV14,http://aik.ddnsfile.top:65235/rtp/239.21.1.157:5002
CCTV14,http://z.d4p.cn:8000/rtp/239.49.1.14:6000
CCTV15,http://aik.ddnsfile.top:65235/rtp/239.21.2.4:5002
CCTV15,http://z.d4p.cn:8000/rtp/239.49.0.128:8000
CCTV16,http://aik.ddnsfile.top:65235/rtp/239.21.2.51:5002
CCTV16,http://z.d4p.cn:8000/rtp/239.49.8.31:8000
CCTV17,http://aik.ddnsfile.top:65235/rtp/239.21.1.186:5002
CCTV5+,http://aik.ddnsfile.top:65235/rtp/239.21.1.142:5002

北京卫视,http://aik.ddnsfile.top:65235/rtp/239.21.2.172:5002
北京卫视,http://z.d4p.cn:8000/rtp/239.49.1.33:6000
贵州卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.166:5002
贵州卫视,http://z.d4p.cn:8000/rtp/239.49.1.52:6000
东方卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.111:5002
东方卫视,http://z.d4p.cn:8000/rtp/239.49.8.17:9606
天津卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.165:5002
天津卫视,http://z.d4p.cn:8000/rtp/239.49.1.46:6000
吉林卫视,http://z.d4p.cn:8000/rtp/239.49.8.113:8000
陕西卫视,http://z.d4p.cn:8000/rtp/239.49.0.233:8000
河北卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.168:5002
河北卫视,http://z.d4p.cn:8000/rtp/239.49.8.114:8000
江西卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.167:5002
江西卫视,http://z.d4p.cn:8000/rtp/239.49.8.111:8000
山东卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.87:5002
山东卫视,http://z.d4p.cn:8000/rtp/239.49.1.37:6000
东南卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.113:5002
东南卫视,http://z.d4p.cn:8000/rtp/239.49.8.112:8000
湖北卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.163:5002
湖北卫视,http://z.d4p.cn:8000/rtp/239.49.1.48:6000
广西卫视,http://z.d4p.cn:8000/rtp/239.49.8.10:8000
河南卫视,http://aik.ddnsfile.top:65235/rtp/239.21.2.37:5002
河南卫视,http://z.d4p.cn:8000/rtp/239.49.8.29:8000
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws&$官网
河南卫视,http://lxajh.top/tv/hn.php?id=hnws
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws&$官网
重庆卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.233:5002
重庆卫视,http://z.d4p.cn:8000/rtp/239.49.1.42:6000
四川卫视,http://aik.ddnsfile.top:65235/rtp/239.21.2.15:5002
四川卫视,http://z.d4p.cn:8000/rtp/239.49.8.110:8000
云南卫视,http://z.d4p.cn:8000/rtp/239.49.0.177:8000
山西卫视,http://z.d4p.cn:8000/rtp/239.49.1.51:6000
甘肃卫视,http://aik.ddnsfile.top:65235/rtp/239.21.2.19:5002
甘肃卫视,http://z.d4p.cn:8000/rtp/239.49.0.250:8000
青海卫视,http://z.d4p.cn:8000/rtp/239.49.0.81:8000
宁夏卫视,http://z.d4p.cn:8000/rtp/239.49.0.171:8000
新疆卫视,http://z.d4p.cn:8000/rtp/239.49.0.178:8000
西藏卫视,http://z.d4p.cn:8000/rtp/239.49.0.245:8000
厦门卫视,http://z.d4p.cn:8000/rtp/239.49.0.230:8000
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8
广东卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.92:5002
广东卫视,http://z.d4p.cn:8000/rtp/239.49.1.39:6000
江苏卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.89:5002
江苏卫视,http://z.d4p.cn:8000/rtp/239.49.1.16:6000
浙江卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.90:5002
浙江卫视,http://z.d4p.cn:8000/rtp/239.49.1.34:6000
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
深圳卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.93:5002
深圳卫视,http://z.d4p.cn:8000/rtp/239.49.1.59:6000
湖南卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.158:5002
湖南卫视,http://z.d4p.cn:8000/rtp/239.49.1.38:6000
海南卫视,http://z.d4p.cn:8000/rtp/239.49.8.83:8000
辽宁卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.164:5002
辽宁卫视,http://z.d4p.cn:8000/rtp/239.49.8.48:8000
安徽卫视,http://aik.ddnsfile.top:65235/rtp/239.21.1.159:5002
